ds,yhat,yhat_lower,yhat_upper
2018-03-17,214.86569924023826,152.5579201446998,275.5312411419005
2018-03-18,225.70321024943286,161.8211528320441,291.04468472978914
2018-03-19,267.88008985446476,203.04484856992377,331.2876707209731
2018-03-20,266.04037750320157,203.19259748214833,329.9817638506403
2018-03-21,261.1060406973967,198.581768587243,325.70034851023706
2018-03-22,253.15367413563723,188.46732510170415,313.32916613294
2018-03-23,247.99868424427595,184.30908302148973,308.3969438670208
2018-03-24,210.40390936979395,147.8487367407583,271.9914418879699
2018-03-25,219.78023086851974,157.2911848597027,281.24045339087087
2018-03-26,260.5805473046225,199.47365021775025,321.05212130576405
2018-03-27,257.4886649296946,198.3415885235781,319.65661248309016
2018-03-28,251.46332444339,188.85710928360302,313.22922815152145
2018-03-29,242.61381918749083,182.4760611585497,310.233052197256
2018-03-30,236.7832299095358,180.30172464633836,299.76613979786873
2018-03-31,198.75625440572162,137.50333099565916,261.0663048582005
2018-04-01,207.95921006362516,143.71500386311797,270.6751843538135
2018-04-02,248.85359839306918,186.84143673996925,311.03481035194176
2018-04-03,246.1247952295412,183.6136193389911,304.5566495612483
2018-04-04,240.72609048768842,176.3179790465002,301.49495310784715
2018-04-05,232.75452981962871,170.9566961213972,288.89177153015015
2018-04-06,228.03457399131682,164.3901937657162,287.3252767512389
2018-04-07,191.32653880212916,124.7853245409845,249.28720692150273
2018-04-08,202.02737246900085,137.91511278515372,260.23479299132254
2018-04-09,244.5651335663835,182.47850834221313,302.40023510469075
2018-04-10,243.58870317918692,185.28316934316757,301.84754639059
2018-04-11,240.01292206497024,175.5954449962369,304.5504277556774
2018-04-12,233.89557012007631,171.0388152527364,299.6821918143667
2018-04-13,231.0221680391309,170.9633679857595,291.23684555001796
2018-04-14,196.11552834526907,136.26602006909505,258.9847064642507
2018-04-15,208.53757845857058,145.6212227494944,267.75409808980595
2018-04-16,252.68478710122872,190.7419313872995,314.3366603400286
2018-04-17,253.17869933619355,191.53175697450274,315.9511973011952
2018-04-18,250.91174698300665,183.51983202636595,305.17490146624704
2018-04-19,245.92473266504592,184.68317244524724,307.39474786671093
2018-04-20,243.99195391687473,185.7262955438401,302.1066801484521
2018-04-21,209.83088701841106,145.5165042590979,271.77326664059854
2018-04-22,222.80395184880769,158.92854634679276,288.53319723253514
2018-04-23,267.31369381079867,205.34316018154945,327.49047168323074
2018-04-24,267.992898796185,203.47829988826405,326.46119406051355
2018-04-25,265.7498241453395,203.9634388579591,325.73529339595245
2018-04-26,260.64496503340774,200.72051592979858,322.81474516308276
2018-04-27,258.4753481495803,200.3634805750468,319.08652055708416
2018-04-28,223.9833011817284,165.64392737741207,285.2434702831799
2018-04-29,236.55725070917828,171.16670715992484,296.1924523966428
2018-04-30,280.6259173034421,221.42549600665788,340.42338959613886
2018-05-01,280.84745694022035,221.06579776547156,343.82797972548195
2018-05-02,278.1537641164857,216.643497278152,331.99580143143356
2018-05-03,272.62638682561237,208.56142244981888,338.36870510812196
2018-05-04,270.08007326575375,210.4177425019584,330.76876668703534
2018-05-05,235.27092321257177,174.8750853815659,294.7347280061415
2018-05-06,247.5967167087736,184.78621222953754,309.09374792612704
2018-05-07,291.49080392989407,223.14273442115498,351.71763368872394
2018-05-08,291.6111149265318,235.47148658848238,349.55236180622904
2018-05-09,288.8845084848311,222.8553431492099,347.01728829214824
2018-05-10,283.3829082483612,221.91747363750352,345.35157003360274
2018-05-11,280.9072381885118,225.01127874223286,340.8348173725712
2018-05-12,246.19611705533993,187.37297231449836,307.15380669834127
2018-05-13,258.6268660898501,195.52717851272615,322.1969518195917
2018-05-14,302.6101910094798,240.99684711485665,358.52940014489093
2018-05-15,302.78007039332437,237.0294270015868,362.37292407202756
2018-05-16,300.0390402619019,236.8332195238157,362.0001026536335
2018-05-17,294.4352916242336,234.51594393929796,351.93113130608447
2018-05-18,291.74756080338074,229.17168622455878,351.50052176274346
2018-05-19,256.69474001757516,200.07953371030095,317.9536482468252
2018-05-20,268.6377315090617,206.8798625799148,325.79027275328286
2018-05-21,311.9748773972565,248.1499305431061,371.46762540897583
2018-05-22,311.3324716374839,252.40207808223175,372.84115243033546
2018-05-23,307.61052204441614,245.4768404620992,372.1764402640165
2018-05-24,300.8601619451086,240.25827473546565,362.07616183164413
2018-05-25,296.86867924109794,236.11038531533822,357.86762401735814
2018-05-26,260.36908390703,199.80617610195787,323.11872908378535
2018-05-27,270.7417365612342,209.6424225672627,332.4153966486192
2018-05-28,312.4093754675463,253.5656300773539,374.4659340479228
2018-05-29,310.02705921437547,249.75375924679693,372.6439092759433
2018-05-30,304.52720925586794,243.37443641250414,363.4664275530319
2018-05-31,295.99617297077214,235.7934920596518,358.1693038456611
2018-06-01,290.25830031564345,232.28516739898123,348.11003167071027
2018-06-02,252.08448382824704,194.6957547683105,315.28030115141263
2018-06-03,260.8927158755848,196.54385390045022,323.8034112237044
2018-06-04,301.14203332485476,232.36285088569932,361.7489431350112
2018-06-05,297.5214002327768,234.13906990756303,351.28206514425295
2018-06-06,290.9937455790197,229.838633191425,348.85394788269036
2018-06-07,281.6716079946246,223.8832088366901,340.6858962413453
2018-06-08,275.4004093361434,215.15560189556723,337.47552726192293
2018-06-09,236.96633220002508,177.6761828347648,298.1258714096103
2018-06-10,245.79637638120386,182.02903854332135,310.533621811607
2018-06-11,286.35198065688877,222.2377744889936,350.3807408447447
2018-06-12,283.31777128005973,224.03769144566596,342.1916528718925
2018-06-13,277.64565922035376,215.44544798118523,337.61099495376266
2018-06-14,269.4307371826538,203.84783681207298,332.8704420129659
2018-06-15,264.4949914054657,202.69575019455164,327.40135769225674
2018-06-16,227.59579076275327,165.29776036268007,293.8169891508129
2018-06-17,238.12671025751408,179.55250622043388,302.71810237665835
2018-06-18,280.5120525756183,221.0038431779517,339.79756566227394
2018-06-19,279.3966022686339,219.2096892299801,341.87568739482805
2018-06-20,275.6908045158078,212.07477897263715,332.34558134871446
2018-06-21,269.44778706073413,210.4515529896245,329.16662859355284
2018-06-22,266.4482065485492,206.1727993476355,326.5045300435357
2018-06-23,231.40984771892883,169.98322298571745,292.2214156345046
2018-06-24,243.68949923580143,182.08508811407458,300.08113477883484
2018-06-25,287.67843831705517,230.74674652401603,345.9182129268013
2018-06-26,287.9930300021106,227.27344085727813,350.1361817251291
2018-06-27,285.52060796021004,226.5562438744009,342.43798704697457
2018-06-28,280.2970348315521,216.87972715205316,345.20282883048856
2018-06-29,278.09190783253075,221.22769526120405,337.6061669111654
2018-06-30,243.61832816136481,179.02899960675987,303.0187908132871
2018-07-01,256.23475396148297,199.29025184155535,314.5751742577411
2018-07-02,300.34027099773095,236.6682399214236,359.3902914453276
2018-07-03,300.56479483146524,238.20172835193597,363.01137431984415
2018-07-04,297.8143850467484,236.93945476629946,358.5840270830099
2018-07-05,292.14808844596655,226.58694579330594,349.54138435125594
2018-07-06,289.36230054824506,229.891181240675,353.4747277869042
2018-07-07,254.1995914631956,194.81471540153797,314.57257704880817
2018-07-08,266.0495464968319,200.7223665058314,325.88559190321683
2018-07-09,309.3429883392798,251.8021379739067,373.3028430285022
2018-07-10,308.7411283767506,248.32782961182465,368.4542395315937
2018-07-11,305.1798614213718,249.20979615673608,371.8342479087243
2018-07-12,298.7456534372556,232.74983920917367,357.4473583145546
2018-07-13,295.2590421284581,235.56845402110926,353.6260391304151
2018-07-14,259.48272389061026,198.41762186979477,318.08999296103974
2018-07-15,270.8218009298323,211.2253428039575,335.91464136224556
2018-07-16,313.717574106317,253.69777899896377,379.02429536578234
2018-07-17,312.83644240337645,249.08072479761486,374.9303807375389
2018-07-18,309.1141308888859,249.2194627391502,366.52333320111563
2018-07-19,302.6316982752478,241.11977933977337,366.1733134813556
2018-07-20,299.1993393630145,236.4306896837754,363.6426748817636
2018-07-21,263.5649453115089,199.49405596101846,325.5405542420134
2018-07-22,275.1149793225163,212.35208761455448,333.33079485797583
2018-07-23,318.2690319289908,256.6723965042408,384.55729340058696
2018-07-24,317.66959093521183,252.6907308528913,380.1597114570931
2018-07-25,314.22721836821205,250.41940957426905,376.6510261053256
2018-07-26,307.9975533117973,242.93680335047355,367.2661211961106
2018-07-27,304.766121989839,244.4137425345549,374.2070843285327
2018-07-28,269.25788352991987,208.35239703487437,329.6537822297041
2018-07-29,280.8390350119224,218.47511489298864,341.53395092871034
2018-07-30,323.9124076489705,266.9252073896069,387.84882028575504
2018-07-31,323.10795951676386,261.73275778630665,381.5015984271771
2018-08-01,319.3285312517147,254.6322600811092,375.8137967366587
2018-08-02,312.6272622298758,251.2510120988818,372.2921531435269
2018-08-03,308.79263254569474,248.20962268080635,367.56239846356294
2018-08-04,272.558049062718,214.32958388337872,333.13066960761086
2018-08-05,283.30349526077964,219.82725242493916,344.170328044677
2018-08-06,325.450579318035,262.0944181637668,385.43828704394934
2018-08-07,323.65249489369774,262.9942092720969,383.16478216516316
2018-08-08,318.8390763146706,258.01545965947804,388.9086843273321
2018-08-09,311.09336677939854,247.26708869781805,367.5336541185946
